DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.12688/openreseurope.13781.2,10.12688,Superradiant lasing in inhomogeneously broadened ensembles with spatially varying coupling,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13781.2,2021-9-22,2021-9-22,2021-9-22,2022-2-7,2021-9-27,38,1,journal-article,2560
10.12688/openreseurope.13369.1,10.12688,Radical collaboration during a global health emergency: development of the RDA COVID-19 data sharing recommendations and guidelines,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13369.1,2021-6-16,2021-6-16,2021-6-16,2022-1-20,2021-6-16,50,0,journal-article,2560
10.12688/openreseurope.13335.1,10.12688,The challenges and considerations for emerging or future entrepreneurial researchers in microphysiological systems,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13335.1,2021-4-19,2021-4-19,2021-4-19,2022-1-26,2021-4-19,354,1,journal-article,2560
10.12688/openreseurope.14354.1,10.12688,Modelling charge profiles of electric vehicles based on charges data,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14354.1,2021-12-23,2021-12-23,2021-12-23,2022-2-14,2021-12-23,34,0,journal-article,2560
10.12688/openreseurope.13861.2,10.12688,Geniac: Automatic Configuration GENerator and Installer for nextflow pipelines,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13861.2,2022-2-21,2022-2-21,2022-2-21,2022-2-21,2022-2-21,24,0,journal-article,2560
10.12688/openreseurope.13942.1,10.12688,"Review of the research programme on the Mortella III wreck (2010-2020, Corsica, France): A contribution to the knowledge of the Mediterranean naval architecture and material culture of the Renaissance.",en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13942.1,2022-1-11,2022-1-11,2022-1-11,2022-3-7,2022-1-11,75,0,journal-article,2560
10.12688/openreseurope.14176.2,10.12688,Hydrogen and deuterium charging of lifted-out specimens for atom probe tomography,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14176.2,2022-2-21,2022-2-21,2022-2-21,2022-3-7,2022-2-21,50,0,journal-article,2560
10.12688/openreseurope.14020.1,10.12688,Research avenues for amplifying indigenous radio,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14020.1,2022-3-4,2022-3-4,2022-3-4,2022-3-4,2022-3-4,22,0,journal-article,2560
10.12688/openreseurope.13313.1,10.12688,A case study research on interoperability improvement in Smart Grids: state-of-the-art and further opportunities,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13313.1,2021-4-6,2021-4-6,2021-4-6,2022-3-3,2021-4-6,51,1,journal-article,2560
10.12688/openreseurope.14349.1,10.12688,"FAIR4Health: Findable, Accessible, Interoperable and Reusable data to foster Health Research",en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14349.1,2022-3-9,2022-3-9,2022-3-9,2022-3-10,2022-3-9,10,0,journal-article,2560
10.12688/openreseurope.13264.2,10.12688,The parallels between particle induced lung overload and particle induced periprosthetic osteolysis (PPOL),en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13264.2,2022-3-9,2022-3-9,2022-3-9,2022-3-10,2022-3-9,50,0,journal-article,2560
