DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.20935/al1420,10.20935,ACCESS TO JUSTICE: A CONCEPT IN THE LIGHT OF THE EUROPEAN AND AMERICAN INTERNATIONAL SYSTEMS,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1420,2021-6-30,2021-6-30,2021-6-30,2022-3-8,2021-7-18,0,0,journal-article,9563
10.20935/al2967,10.20935,Harmful effects of plastics on air quality,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2967,2021-8-12,2021-8-12,2021-8-12,2022-3-8,2021-8-13,0,0,journal-article,9563
10.20935/al2255,10.20935,Political Participation of Women in Local Government: A Comparative Study,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2255,2021-7-17,2021-7-17,2021-7-17,2022-3-8,2021-7-21,0,0,journal-article,9563
10.20935/al2384,10.20935,The unique complementary properties of three physiological athjerosclerotic niomarkers,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2384,2021-7-26,2021-7-26,2021-7-26,2022-3-8,2021-7-28,0,0,journal-article,9563
10.20935/al2584,10.20935,Hermann Nitsch: 7. Abreaktionsspiel (1970),en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2584,2021-8-3,2021-8-3,2021-8-3,2022-3-8,2021-8-4,0,0,journal-article,9563
10.20935/al1710,10.20935,"Profile, Work in Progress: Ian Curtis, Joy Division, and Critical Theory",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1710,2021-7-12,2021-7-12,2021-7-12,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al2028,10.20935,Internal and External Stakeholder Impact on Curriculum Design,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2028,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al2074,10.20935,A Dog with a Sense of Humor,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2074,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al1451,10.20935,Hazardous Waste Management and Urbanisation In Botswana,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1451,2021-7-1,2021-7-1,2021-7-1,2022-3-8,2021-7-18,0,0,journal-article,9563
10.20935/al2415,10.20935,Transforming Asian elephant-human relations in the 21st century,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2415,2021-7-27,2021-7-27,2021-7-27,2022-3-8,2021-7-30,0,0,journal-article,9563
10.20935/al2482,10.20935,The Donner Party: Trapped in the Mountains,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2482,2021-7-29,2021-7-29,2021-7-29,2022-3-8,2021-8-17,0,0,journal-article,9563
10.20935/al2121,10.20935,PPolymorphic Theology: Introducing a new theological concept contending that understanding the polymorphic nature of theology is the soundest justification for the consequence of continuously doing theology and understanding the variances in doctrine.,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2121,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-20,0,0,journal-article,9563
10.20935/al3481,10.20935,PROMOTING GENDER RIGHTS IN NIGERIA,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3481,2021-9-5,2021-9-5,2021-9-5,2022-3-8,2021-9-8,0,0,journal-article,9563
10.20935/al3376,10.20935,Perceived Out-of-Body Experiences (OBEs) and the Mysterious Silver Cord,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3376,2021-8-28,2021-8-28,2021-8-28,2022-3-8,2021-9-1,0,0,journal-article,9563
10.20935/al2629,10.20935,Apprehension of Islamic Banking and Finance in Australia.,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2629,2021-8-4,2021-8-4,2021-8-4,2022-3-8,2021-8-18,0,0,journal-article,9563
10.20935/al2918,10.20935,Seeing the Invisible,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2918,2021-8-11,2021-8-11,2021-8-11,2022-3-8,2021-8-12,0,0,journal-article,9563
10.20935/al2000,10.20935,Pasteurization of peas-lentils purees for geriatric use,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2000,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al2165,10.20935,Hegel's Self-Consciousness In Relation With Christianity,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2165,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-7-18,0,0,journal-article,9563
10.20935/al2022,10.20935,Two Modes of Crowdsourcing: New Strategic Mechanisms for Innovation,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2022,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al1967,10.20935,Classical Demographic Transition Theory: Compare and Contrast Between Classical European and Contemporary Third World,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1967,2021-7-14,2021-7-14,2021-7-14,2022-3-8,2021-7-19,0,0,journal-article,9563
10.20935/al2448,10.20935,Work Inputs and Compensation Differentials of Senior Staff and Junior Staff: A Comparative Study in the Manufacturing Industry,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2448,2021-7-28,2021-7-28,2021-7-28,2022-3-8,2021-7-28,0,0,journal-article,9563
10.20935/al2537,10.20935,Inequality in Accumulation of Reputation,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2537,2021-8-2,2021-8-2,2021-8-2,2022-3-8,2021-8-3,0,0,journal-article,9563
10.20935/al2551,10.20935,Genome editing and acknowledgment of public awareness,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2551,2021-8-2,2021-8-2,2021-8-2,2022-3-8,2021-8-4,0,0,journal-article,9563
10.20935/al2407,10.20935,"A sight for sore eyes: the relationship between Diplostomum von Nordmann, 1832 and Tylodelphys Diesing, 1850 in perch (Perca fluviatilis L.) in the Erne Catchment (Ireland).",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2407,2021-7-27,2021-7-27,2021-7-27,2022-3-8,2021-7-28,0,0,journal-article,9563
10.20935/al2859,10.20935,The Importance of Student Success Courses in Overall Academic Achievement.,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2859,2021-8-10,2021-8-10,2021-8-10,2022-3-8,2021-8-11,0,0,journal-article,9563
10.20935/al2574,10.20935,Territoriality in the LHIIIB Argolid: Using GIS to Interpret The Road Remains Around Mycenae,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2574,2021-8-3,2021-8-3,2021-8-3,2022-3-8,2021-8-3,0,0,journal-article,9563
10.20935/al2802,10.20935,Is Social Distancing a Panacea? A Socio-Anthropological Case of Intimacy of Community Health Workers from Eastern Indian State,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2802,2021-8-9,2021-8-9,2021-8-9,2022-3-8,2021-8-10,0,0,journal-article,9563
10.20935/al3241,10.20935,"Global and Nigerian deforestation trends, drivers and implications: An Overview",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3241,2021-8-23,2021-8-23,2021-8-23,2022-3-8,2021-8-24,0,0,journal-article,9563
10.20935/al3392,10.20935,Triangulation in Research,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3392,2021-8-28,2021-8-28,2021-8-28,2022-3-8,2021-8-31,0,0,journal-article,9563
10.20935/al2307,10.20935,Interaction between Information Law and Competition Law in Japan,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2307,2021-7-22,2021-7-22,2021-7-22,2022-3-8,2021-7-22,0,0,journal-article,9563
10.20935/al2492,10.20935,Crisis and growth: the importance of tax and fiscal compliance during and post pandemic,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2492,2021-7-30,2021-7-30,2021-7-30,2022-3-8,2021-7-30,0,0,journal-article,9563
10.20935/al2414,10.20935,ELECTROMYOGRAPHY (EMG) COMPARISON OF FOUR DIFFERENT BACK EXTENSION DEVICES,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2414,2021-7-27,2021-7-27,2021-7-27,2022-3-8,2021-7-30,0,0,journal-article,9563
10.20935/al2891,10.20935,Why Iran is viewed as a threat to Saudi,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2891,2021-8-11,2021-8-11,2021-8-11,2022-3-8,2021-8-12,0,0,journal-article,9563
10.20935/al2579,10.20935,"Modeling studies on hephaestin, an evolutionary paralogue of ceruloplasmin",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2579,2021-8-3,2021-8-3,2021-8-3,2022-3-8,2021-8-3,0,0,journal-article,9563
10.20935/al2600,10.20935,Root clauses as phasal complements,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2600,2021-8-4,2021-8-4,2021-8-4,2022-3-8,2021-8-4,0,0,journal-article,9563
10.20935/al2933,10.20935,What is Becoming?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2933,2021-8-12,2021-8-12,2021-8-12,2022-3-8,2021-8-26,0,0,journal-article,9563
10.20935/al2437,10.20935,Dehumanizing non-human beings: Some key philosophies underpinning our consumption of animals,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2437,2021-7-28,2021-7-28,2021-7-28,2022-3-8,2021-8-27,0,0,journal-article,9563
10.20935/al3073,10.20935,Solution-Dominant Logic: Viewing Marketing Exchanges from the Problem-Solving Perspective,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3073,2021-8-16,2021-8-16,2021-8-16,2022-3-8,2021-8-18,0,0,journal-article,9563
10.20935/al2567,10.20935,Theoretical Analysis of the Causes of Piracy off the Nigerian Coast,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2567,2021-8-3,2021-8-3,2021-8-3,2022-3-8,2021-8-4,0,0,journal-article,9563
10.20935/al2455,10.20935,"Understanding Differences with Big ""I"" and Small ""i"" Self-Concepts as Effective Practice for Leadership, Inclusion, and Equity",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2455,2021-7-28,2021-7-28,2021-7-28,2022-3-8,2021-7-30,0,0,journal-article,9563
10.20935/al1093,10.20935,The imperative of self-reference in a theoretical framework for biology,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al1093,2021-6-14,2021-6-14,2021-6-14,2022-3-8,2021-8-3,0,0,journal-article,9563
10.20935/al2654,10.20935,Is there an effective pharmacotherapy for COVID-19?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2654,2021-8-5,2021-8-5,2021-8-5,2022-3-8,2021-8-5,0,0,journal-article,9563
10.20935/al2895,10.20935,"Renewable energy: too little, too late, for climate change mitigation?",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2895,2021-8-11,2021-8-11,2021-8-11,2022-3-8,2021-8-11,0,1,journal-article,9563
10.20935/al3002,10.20935,Development of Online Degree During the Pandemic; Case Study on the Role of International Open University in Indonesia,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3002,2021-8-13,2021-8-13,2021-8-13,2022-3-8,2021-8-18,0,0,journal-article,9563
10.20935/al2501,10.20935,Engendering Public Administration in India,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2501,2021-8-1,2021-8-1,2021-8-1,2022-3-8,2021-8-17,0,0,journal-article,9563
10.20935/al2222,10.20935,Social work in Azerbaijan during pandemic,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2222,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-9-8,0,0,journal-article,9563
10.20935/al3432,10.20935,Deconstructing the Healthcare Value Proposition,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3432,2021-8-31,2021-8-31,2021-8-31,2022-3-8,2021-9-1,0,0,journal-article,9563
10.20935/al3164,10.20935,"One District One Product Scheme: A Tale of Aspirational district in the Eastern Uttar Pradesh, India",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3164,2021-8-19,2021-8-19,2021-8-19,2022-3-8,2021-8-20,0,0,journal-article,9563
10.20935/al3248,10.20935,Ending Female Genital Mutilation in Nigeria: the Unfinished Business of the Millennium Development Goals,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3248,2021-8-23,2021-8-23,2021-8-23,2022-3-8,2021-8-27,0,0,journal-article,9563
10.20935/al3045,10.20935,Translating Newton’s “fits”: a note on the French and the Brazilian versions of Optikcs (1704),en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3045,2021-8-14,2021-8-14,2021-8-14,2022-3-8,2021-9-1,0,0,journal-article,9563
10.20935/al3487,10.20935,The road back to the East: the progressive de-Westernization of North Korean constitutionalism,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3487,2021-9-7,2021-9-7,2021-9-7,2022-3-8,2021-9-7,0,0,journal-article,9563
10.20935/al3257,10.20935,Gendered Marketing and Promotion of Stereotypes in Girls Aged 8-11 Years,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3257,2021-8-23,2021-8-23,2021-8-23,2022-3-8,2021-9-3,0,0,journal-article,9563
10.20935/al2679,10.20935,Georeferenced social media data and privacy: The case of Twitter,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2679,2021-8-6,2021-8-6,2021-8-6,2022-3-8,2021-9-14,0,0,journal-article,9563
10.20935/al3274,10.20935,Elizabeth and her Polish Garden: Elizabeth von Arnim’s influence on the identity of contemporary Pomeranians,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3274,2021-8-24,2021-8-24,2021-8-24,2022-3-8,2021-8-24,0,0,journal-article,9563
10.20935/al3152,10.20935,HOW TUNING PSYCHOLOGY TO THE REAL NEEDS OF PEOPLE:  CONTRIBUTION FOR THE PROCESS OF FACING ADVERSE LIVING CONDITIONS,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3152,2021-8-19,2021-8-19,2021-8-19,2022-3-8,2021-9-9,0,0,journal-article,9563
10.20935/al2703,10.20935,Education for Sustainable Development with focus on Pedagogy and Technology,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2703,2021-8-7,2021-8-7,2021-8-7,2022-3-8,2021-8-26,0,0,journal-article,9563
10.20935/al3371,10.20935,T-Bacteriophages Structural Models at Atomic Resolution,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3371,2021-8-28,2021-8-28,2021-8-28,2022-3-8,2021-9-3,0,0,journal-article,9563
10.20935/al2627,10.20935,Career Counseling vs Mental Health Counseling,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2627,2021-8-4,2021-8-4,2021-8-4,2022-3-8,2021-9-8,0,0,journal-article,9563
10.20935/al2745,10.20935,Transformational Leadership,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2745,2021-8-8,2021-8-8,2021-8-8,2022-3-8,2021-9-14,0,0,journal-article,9563
10.20935/al3318,10.20935,Heidegger’s Ontology of Practice,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3318,2021-8-26,2021-8-26,2021-8-26,2022-3-8,2021-8-26,0,0,journal-article,9563
10.20935/al2502,10.20935,LETTER - Myths and Mistakes in Neurology,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2502,2021-8-1,2021-8-1,2021-8-1,2022-3-8,2021-8-17,0,0,journal-article,9563
10.20935/al3117,10.20935,Does Jordan's Anti-Corruption Commission make a Difference in the fight against Corruption?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3117,2021-8-18,2021-8-18,2021-8-18,2022-3-8,2021-8-24,0,0,journal-article,9563
10.20935/al3185,10.20935,Specialty Coffee Trends Post-Lockdown in the United Arab Emirates,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3185,2021-8-20,2021-8-20,2021-8-20,2022-3-8,2021-8-20,0,0,journal-article,9563
10.20935/al3140,10.20935,Celebrity’s branding: the Kardashian-Jenner Clan Phenomenon,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3140,2021-8-19,2021-8-19,2021-8-19,2022-3-8,2021-8-20,0,0,journal-article,9563
10.20935/al3162,10.20935,What matters in COVID-19 mitigation,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3162,2021-8-19,2021-8-19,2021-8-19,2022-3-8,2021-8-20,0,0,journal-article,9563
10.20935/al2192,10.20935,Individual feedback in connection with cooperative learning – a possible way to support individual accountability,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2192,2021-7-16,2021-7-16,2021-7-16,2022-3-8,2021-9-29,0,0,journal-article,9563
10.20935/al2646,10.20935,Do Electric Cars Really Benefit the Environment?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2646,2021-8-4,2021-8-4,2021-8-4,2022-3-8,2021-8-18,0,0,journal-article,9563
10.20935/al3352,10.20935,The Fall of the Idol: Negotiating Authorial Intent and Controversy in Art,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3352,2021-8-27,2021-8-27,2021-8-27,2022-3-8,2021-8-31,0,0,journal-article,9563
10.20935/al3525,10.20935,An Optimal Approach to Teaching and Learning from the Empirical Framework for the Development and Review of Programmes of Learning in 3D Animation &amp; Modelling,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3525,2021-9-13,2021-9-13,2021-9-13,2022-3-8,2021-9-14,0,0,journal-article,9563
10.20935/al3467,10.20935,THE IMPACT OF COVID-19 ON GHANA GOVERNMENT’S REFORMS,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3467,2021-9-4,2021-9-4,2021-9-4,2022-3-8,2021-9-7,0,0,journal-article,9563
10.20935/al2754,10.20935,Communication and Self-Awareness,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2754,2021-8-8,2021-8-8,2021-8-8,2022-3-8,2021-9-10,0,0,journal-article,9563
10.20935/al3052,10.20935,RE-CONTEXTUALIZATION RISKS AND OPPORTUNITIES  IN ENTREPRENEURSHIP,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3052,2021-8-14,2021-8-14,2021-8-14,2022-3-8,2021-9-14,0,0,journal-article,9563
10.20935/al2149,10.20935,"Capes, Conflict, and Co-Viewing",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2149,2021-7-15,2021-7-15,2021-7-15,2022-3-8,2021-8-19,0,0,journal-article,9563
10.20935/al3247,10.20935,Translation Competence &amp; the Translator,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3247,2021-8-23,2021-8-23,2021-8-23,2022-3-8,2021-8-27,0,0,journal-article,9563
10.20935/al2680,10.20935,"A Place by the River: Deconstructing the Politics of Place Management on Place Branding and Urban Regeneration Initiatives of Iloilo City, Philippines",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2680,2021-8-6,2021-8-6,2021-8-6,2022-3-8,2021-8-26,0,0,journal-article,9563
10.20935/al3573,10.20935,Canonical Quantization Cannot Solve All Problems,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3573,2021-9-20,2021-9-20,2021-9-20,2022-3-8,2021-9-23,0,0,journal-article,9563
10.20935/al3746,10.20935,STUDY THE EFFECTS OF FLUORIDE ON DENTAL FLUOROSIS IN SECONDARY SCHOOL OF QUETTA REGION,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3746,2021-10-20,2021-10-20,2021-10-20,2022-3-8,2021-10-23,0,0,journal-article,9563
10.20935/al2845,10.20935,A Checklist of Hypotheses for the Yeti,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2845,2021-8-9,2021-8-9,2021-8-9,2022-3-8,2021-8-10,0,0,journal-article,9563
10.20935/al2874,10.20935,The Changing Role of the Medical Technologist,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2874,2021-8-10,2021-8-10,2021-8-10,2022-3-8,2021-8-11,0,0,journal-article,9563
10.20935/al2855,10.20935,Populism in Electoral Politics: What We Learnt from the West Bengal Assembly Elections 2021,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2855,2021-8-10,2021-8-10,2021-8-10,2022-3-8,2021-8-11,0,0,journal-article,9563
10.20935/al3093,10.20935,"Behavior and social experience of the Chinese in a slavery-based municipality: Bananal, 19th Century",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3093,2021-8-16,2021-8-16,2021-8-16,2022-3-8,2021-8-17,0,0,journal-article,9563
10.20935/al3655,10.20935,Emirati Gahwa Arabiya; a Review of Signature Arabic Coffee in the United Arab Emirates,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3655,2021-10-7,2021-10-7,2021-10-7,2022-3-8,2021-10-11,0,0,journal-article,9563
10.20935/al2538,10.20935,The mental health impact of COVID-19 pandemic in Dhaka,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2538,2021-8-2,2021-8-2,2021-8-2,2022-3-8,2021-10-14,0,0,journal-article,9563
10.20935/al3802,10.20935,AFRICAN YOUTH: Stimulus and brake to the effective implementation of the African Continental Free Trade Area,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3802,2021-10-27,2021-10-27,2021-10-27,2022-3-8,2021-10-31,0,0,journal-article,9563
10.20935/al3790,10.20935,Waste from stone industry as a cement replacement towards a reduced carbon footprint of concrete,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3790,2021-10-26,2021-10-26,2021-10-26,2022-3-8,2021-10-27,0,0,journal-article,9563
10.20935/al2555,10.20935,Steps forward for Islamic finance in Egypt,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2555,2021-8-2,2021-8-2,2021-8-2,2022-3-8,2021-8-4,0,0,journal-article,9563
10.20935/al3129,10.20935,Tentatio as fallenness and death as Care: Of Dasein’s many faces in early and later writings,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3129,2021-8-18,2021-8-18,2021-8-18,2022-3-8,2021-8-18,0,0,journal-article,9563
10.20935/al3543,10.20935,"Rapid Assessment Report on the Impact of Seismic Zoning on Heritage Sites in Afar, Ethiopia",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3543,2021-9-14,2021-9-14,2021-9-14,2022-3-8,2021-9-15,0,0,journal-article,9563
10.20935/al3510,10.20935,How Global Inequality Making The COVID-19 Situation Worse,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3510,2021-9-11,2021-9-11,2021-9-11,2022-3-8,2021-9-15,0,0,journal-article,9563
10.20935/al3575,10.20935,Historical phenomenology of mathematics and evolution of the Brain Lateralization,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3575,2021-9-21,2021-9-21,2021-9-21,2022-3-8,2021-9-22,0,0,journal-article,9563
10.20935/al3106,10.20935,Primary Epiploic Appendagitis: A misdiagnosed mimicker of acute appendicitis,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3106,2021-8-17,2021-8-17,2021-8-17,2022-3-8,2021-8-18,0,0,journal-article,9563
10.20935/al2881,10.20935,IMPORTANCE OF URBAN AGRICULTURE IN DEVELOPING COUNTRIES LIKE NEPAL,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2881,2021-8-10,2021-8-10,2021-8-10,2022-3-8,2021-8-11,0,0,journal-article,9563
10.20935/al2812,10.20935,The Importance of Common Interests in Interstate Conflict:  Why American Cold Wars Ended Differently for China and the U.S.S.R. in 1970s,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2812,2021-8-9,2021-8-9,2021-8-9,2022-3-8,2021-8-10,0,0,journal-article,9563
10.20935/al3090,10.20935,The TB epidemic still looms,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3090,2021-8-16,2021-8-16,2021-8-16,2022-3-8,2021-8-17,0,0,journal-article,9563
10.20935/al3443,10.20935,Object-Oriented Programming and Software Development Paradigm,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3443,2021-9-2,2021-9-2,2021-9-2,2022-3-8,2021-9-21,0,0,journal-article,9563
10.20935/al2497,10.20935,On-site Detection and Mitigation of Potential Induced Degradation at Photovoltaic Power Plants – Case Study,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2497,2021-8-1,2021-8-1,2021-8-1,2022-3-8,2021-8-17,0,0,journal-article,9563
10.20935/al2907,10.20935,The Missing Concept Among Those Who Speak The Most!,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2907,2021-8-11,2021-8-11,2021-8-11,2022-3-8,2021-8-12,0,0,journal-article,9563
10.20935/al2888,10.20935,Autoethnography- a novel developmental tool for post-pandemic surgical training?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2888,2021-8-11,2021-8-11,2021-8-11,2022-3-8,2021-8-11,0,0,journal-article,9563
10.20935/al3048,10.20935,Macroeconomic Convergence in the CEMAC Zone:  Some Stylized Facts Using the Covid-19 Yardstick,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3048,2021-8-14,2021-8-14,2021-8-14,2022-3-8,2021-8-17,0,0,journal-article,9563
10.20935/al2564,10.20935,Bamboo and Its Bio-composites,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2564,2021-8-3,2021-8-3,2021-8-3,2022-3-8,2021-8-4,0,0,journal-article,9563
10.20935/al2846,10.20935,"Can the multitude be philosophic? – Myth, Reason, and Politics",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2846,2021-8-9,2021-8-9,2021-8-9,2022-3-8,2021-8-10,0,0,journal-article,9563
10.20935/al2643,10.20935,"Machine Learning in Clinical, Academic, and Surgical Medicine",en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2643,2021-8-4,2021-8-4,2021-8-4,2022-3-8,2021-8-18,0,0,journal-article,9563
10.20935/al3156,10.20935,Did changes of rules in 21st century brought further development to table tennis game?,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3156,2021-8-19,2021-8-19,2021-8-19,2022-3-8,2021-8-20,0,0,journal-article,9563
10.20935/al3342,10.20935,The ethnographic experience and fieldwork with the Bakongo in Mbanza Kongo,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al3342,2021-8-27,2021-8-27,2021-8-27,2022-3-8,2021-8-27,0,0,journal-article,9563
10.20935/al2977,10.20935,How the COVID-19 Quarantine Will End the Breast Cancer Epidemic,en,Academia Letters,2771-9359,Academia.edu,http://dx.doi.org/10.20935/al2977,2021-8-12,2021-8-12,2021-8-12,2022-3-8,2021-8-13,0,0,journal-article,9563
