given,family,sequence,affiliation,DOI
Enrique,Maguilla,additional,"Department of Plant Biology and Ecology, Universidad de Sevilla, Seville, Seville, Spain",10.7717/peerj.11336
Marcial,Escudero,additional,"Department of Plant Biology and Ecology, Universidad de Sevilla, Seville, Seville, Spain",10.7717/peerj.11336
Pedro,Jiménez-Mejías,additional,"Department of Biology, Botany area, Universidad Autónoma de Madrid, Madrid, Madrid, Spain",10.7717/peerj.11336
Manuel,Sánchez-Villegas,additional,"Department of Molecular Biology and Biochemical Engineering, Botany area, Universidad Pablo de Olavide, Seville, Seville, Spain",10.7717/peerj.11336
Monica,Miguez,additional,"Department of Molecular Biology and Biochemical Engineering, Botany area, Universidad Pablo de Olavide, Seville, Seville, Spain",10.7717/peerj.11336
Carmen,Benítez-Benítez,additional,"Department of Molecular Biology and Biochemical Engineering, Botany area, Universidad Pablo de Olavide, Seville, Seville, Spain",10.7717/peerj.11336
A. Muthama,Muasya,additional,"Department of Biological Sciences, Bolus Herbarium, University of Cape Town, Cape Town, South Africa, South Africa",10.7717/peerj.11336
Santiago,Martín-Bravo,additional,"Department of Molecular Biology and Biochemical Engineering, Botany area, Universidad Pablo de Olavide, Seville, Seville, Spain",10.7717/peerj.11336
Gabriela,Pérez-Lachaud,first,"Conservación de la Biodiversidad, El Colegio de la Frontera Sur, Chetumal, Quintana Roo, México",10.7717/peerj.11949
Jean-Paul,Lachaud,additional,"Conservación de la Biodiversidad, El Colegio de la Frontera Sur, Chetumal, Quintana Roo, México + Centre de Recherches sur la Cognition Animale, Centre de Biologie Intégrative, Université de Toulouse UPS, CNRS-UMR 5169, Toulouse, France",10.7717/peerj.11949
Ana B.,Menéndez,first,"Departamento de Biodiversidad y Biología Experimental. Facultad de Ciencias Exactas y Naturales., Universidad de Buenos Aires, Ciudad Autónoma de Buenos Aires, Overseas, Argentina + Instituto de Micología y Botánica, Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Ciudad Autónoma de Buenos Aires, Overseas, Argentina",10.7717/peerj.12110
Oscar Adolfo,Ruiz,additional,"Instituto Tecnológico de Chascomús, Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Chascomús, Buenos Aires, Argentina",10.7717/peerj.12110
Jason,Pugh,first,,10.7717/peerj.12258
Lisbeth,Guethlein,additional,,10.7717/peerj.12258
Peter,Parham,additional,,10.7717/peerj.12258
Supapit,Wongkuna,first,"Department of Biochemistry, Faculty of Science, Mahidol University, Bangkok, Thailand + Department of Veterinary and Biomedical Sciences, South Dakota State University, Brookings, South Dakota, United States",10.7717/peerj.11050
Sudeep,Ghimire,additional,"Department of Veterinary and Biomedical Sciences, South Dakota State University, Brookings, South Dakota, United States + South Dakota Center for Biologics Research and Commercialization, Brookings, South Dakota, United States",10.7717/peerj.11050
Surang,Chankhamhaengdecha,additional,"Department of Biology, Faculty of Science, Mahidol University, Bangkok, Thailand",10.7717/peerj.11050
Tavan,Janvilisri,additional,"Department of Biochemistry, Faculty of Science, Mahidol University, Bangkok, Thailand",10.7717/peerj.11050
Joy,Scaria,additional,"Department of Veterinary and Biomedical Sciences, South Dakota State University, Brookings, South Dakota, United States + South Dakota Center for Biologics Research and Commercialization, Brookings, South Dakota, United States",10.7717/peerj.11050
Amanda,Williams,first,"Microbial Biology Graduate Program, Rutgers University, New Brunswick, United States",10.7717/peerj.12335
Jananan S.,Pathmanathan,additional,"Department of Biochemistry and Microbiology, Rutgers University, New Brunswick, United States",10.7717/peerj.12335
Timothy G.,Stephens,additional,"Department of Biochemistry and Microbiology, Rutgers University, New Brunswick, United States",10.7717/peerj.12335
Xiaoyang,Su,additional,"Department of Medicine, Division of Endocrinology, Robert Wood Johnson Medical School, Rutgers University, New Brunswick, United States + Metabolomics Shared Resource, Rutgers Cancer Institute of New Jersey, Rutgers University, New Brunswick, United States",10.7717/peerj.12335
Eric N.,Chiles,additional,"Metabolomics Shared Resource, Rutgers Cancer Institute of New Jersey, Rutgers University, New Brunswick, United States",10.7717/peerj.12335
Dennis,Conetta,additional,"Department of Biological Sciences, University of Rhode Island, Kingston, United States",10.7717/peerj.12335
Hollie M.,Putnam,additional,"Department of Biological Sciences, University of Rhode Island, Kingston, United States",10.7717/peerj.12335
Debashish,Bhattacharya,additional,"Department of Biochemistry and Microbiology, Rutgers University, New Brunswick, United States",10.7717/peerj.12335
Waqar,Jaleel,first,"Guangdong Provincial Key Laboratory of High Technology for Plant Protection/Plant Protection Research Institute, Guangdong Academy of Agricultural Sciences, Guangzhou, China",10.7717/peerj.11943
Qunchen,Li,additional,"Guangdong Provincial Key Laboratory of High Technology for Plant Protection/Plant Protection Research Institute, Guangdong Academy of Agricultural Sciences, Guangzhou, China + Department of Entomology, College of Agriculture, South China Agriculture University, Guangzhou, Guangdong, China",10.7717/peerj.11943
Qingxing,Shi,additional,"Guangdong Provincial Key Laboratory of High Technology for Plant Protection/Plant Protection Research Institute, Guangdong Academy of Agricultural Sciences, Guangzhou, China",10.7717/peerj.11943
Lihua,LYU,additional,"Guangdong Provincial Key Laboratory of High Technology for Plant Protection/Plant Protection Research Institute, Guangdong Academy of Agricultural Sciences, Guangzhou, China",10.7717/peerj.11943
Lorenzo,Lustri,first,"Institute of Earth Sciences, University of Lausanne, Geopolis, Lausanne, Switzerland",10.7717/peerj.10980
Lukáš,Laibl,additional,"Institute of Geology and Palaeontology, Faculty of Science, Charles University, Prague, Czech Republic + Institute of Geology of the Czech Academy of Sciences, Prague, Czech Republic",10.7717/peerj.10980
Russell D.C.,Bicknell,additional,"Palaeoscience Research Centre, School of Environmental and Rural Science, University of New England, Armidale, New South Wales, Australia",10.7717/peerj.10980
Muniba,Tariq,first,,10.7717/peerj.10232
Hafiz Muhammad,Tahir,additional,,10.7717/peerj.10232
Samima Asad,Butt,additional,,10.7717/peerj.10232
Shaukat,Ali,additional,,10.7717/peerj.10232
Asma Bashir,Ahmad,additional,,10.7717/peerj.10232
Chand,Raza,additional,,10.7717/peerj.10232
Muhammad,Summer,additional,,10.7717/peerj.10232
Ali,Hassan,additional,,10.7717/peerj.10232
Junaid,Nadeem,additional,,10.7717/peerj.10232
Kana,Yamamoto,first,"Department of Internal Medicine, The University of Tokyo, Bunkyo, Tokyo, Japan + Department of Internal Medicine, Yoshinobu Clinic, Kagoshima, Japan",10.7717/peerj.13004
Morihito,Takita,additional,"Department of Internal Medicine, Navitas Clinic Tachikawa, Tachikawa, Tokyo, Japan",10.7717/peerj.13004
Masahiro,Kami,additional,"Medical Governance Research Institute, Minato, Tokyo, Japan",10.7717/peerj.13004
Masaharu,Tsubokura,additional,"Department of Radiation Health Management, Fukushima Medical University, Fukushima, Japan",10.7717/peerj.13004
Tetsuya,Tanimoto,additional,"Department of Internal Medicine, Navitas Clinic Kawasaki, Kawasaki, Kanagawa, Japan",10.7717/peerj.13004
Toshio,Kitamura,additional,"Division of Cellular Therapy, The Advanced Clinical Research Center, The Institute of Medical Science, The University of Tokyo, Minato, Tokyo, Japan",10.7717/peerj.13004
Yoshinobu,Takemoto,additional,"Department of Internal Medicine, Yoshinobu Clinic, Kagoshima, Japan",10.7717/peerj.13004
Kelu,Chen,first,"State Key Laboratory of Soil Erosion and Dryland Farming on the Loess Plateau,Institute of Soil and Water Conservation, Northwest A&F University, Yangling, China",10.7717/peerj.12851
Huakun,Zhou,additional,"Qinghai Provincial Key Laboratory of Restoration Ecology in Cold Regions, Northwest Institute of Plateau Biology, Chinese Academy of Sciences, Xining, China + Qinghai University, Xining, China",10.7717/peerj.12851
Yang,Wu,additional,"State Key Laboratory of Soil Erosion and Dryland Farming on the Loess Plateau,Institute of Soil and Water Conservation, Northwest A&F University, Yangling, China",10.7717/peerj.12851
Ziwen,Zhao,additional,"State Key Laboratory of Soil Erosion and Dryland Farming on the Loess Plateau,Institute of Soil and Water Conservation, Northwest A&F University, Yangling, China",10.7717/peerj.12851
Yuanze,Li,additional,"State Key Laboratory of Soil Erosion and Dryland Farming on the Loess Plateau,Institute of Soil and Water Conservation, Northwest A&F University, Yangling, China",10.7717/peerj.12851
Leilei,Qiao,additional,"Institute of Soil and Water Conservation, Chinese Academy of Sciences and Ministry of Water Resources,  Yangling, China + University of Chinese Academy of Sciences, Beijing, China",10.7717/peerj.12851
Guobin,Liu,additional,"State Key Laboratory of Soil Erosion and Dryland Farming on the Loess Plateau,Institute of Soil and Water Conservation, Northwest A&F University, Yangling, China + Institute of Soil and Water Conservation, Chinese Academy of Sciences and Ministry of Water Resources,  Yangling, China",10.7717/peerj.12851
Sha,Xue,additional,"State Key Laboratory of Soil Erosion and Dryland Farming on the Loess Plateau,Institute of Soil and Water Conservation, Northwest A&F University, Yangling, China + Qinghai University, Xining, China + Institute of Soil and Water Conservation, Chinese Academy of Sciences and Ministry of Water Resources,  Yangling, China",10.7717/peerj.12851
Yu,Luo,first,"School of Psychology, Guizhou Normal University, Guiyang, Guizhou, China",10.7717/peerj.11407
Xiangcai,He,additional,"School of Psychology, Guizhou Normal University, Guiyang, Guizhou, China + Chengdu Medical College, Chengdu, Sichuan, China",10.7717/peerj.11407
Shaofeng,Wang,additional,"School of Psychology, Guizhou Normal University, Guiyang, Guizhou, China",10.7717/peerj.11407
Jinjin,Li,additional,"School of Psychology, Guizhou Normal University, Guiyang, Guizhou, China",10.7717/peerj.11407
Yu,Zhang,additional,"School of Psychology, Guizhou Normal University, Guiyang, Guizhou, China",10.7717/peerj.11407
René L.,Warren,first,"Genome Sciences Centre, BC Cancer, Vancouver, CA-BC, Canada",10.7717/peerj.12368
Inanc,Birol,additional,"Genome Sciences Centre, BC Cancer, Vancouver, CA-BC, Canada",10.7717/peerj.12368
Riho,Gross,first,"Chair of Aquaculture, Estonian University of Life Sciences, Tartu, Estonia",10.7717/peerj.11838
Leona,Lovrenčić,additional,"Department of Biology, Faculty of Science, University of Zagreb, Zagreb, Croatia",10.7717/peerj.11838
Mišel,Jelić,additional,"Department of Natural Sciences, Varaždin City Museum, Varaždin, Croatia",10.7717/peerj.11838
Frederic,Grandjean,additional,"Université de Poitiers, Poitiers, France",10.7717/peerj.11838
Simona,Ðuretanović,additional,"University of Kragujevac, Kragujevac, Serbia",10.7717/peerj.11838
Vladica,Simić,additional,"University of Kragujevac, Kragujevac, Serbia",10.7717/peerj.11838
Oksana,Burimski,additional,"Chair of Aquaculture, Estonian University of Life Sciences, Tartu, Estonia",10.7717/peerj.11838
Lena,Bonassin,additional,"Department of Biology, Faculty of Science, University of Zagreb, Zagreb, Croatia",10.7717/peerj.11838
Marius-Ioan,Groza,additional,"University of Oradea, Oradea, Romania",10.7717/peerj.11838
Ivana,Maguire,additional,"Department of Biology, Faculty of Science, University of Zagreb, Zagreb, Croatia",10.7717/peerj.11838
Dan-Na,Yu,first,"Key Lab of Wildlife Biotechnology, Conservation and Utilization of Zhejiang Province, Zhejiang Normal University, Jinhua, Zhejiang, China",10.7717/peerj.11402
Pan-Pan,Yu,additional,"The Department of Biology, College of Chemistry and Life Science, Zhejiang Normal University, Jinhua,  Zhejiang, China",10.7717/peerj.11402
Le-Ping,Zhang,additional,"The Department of Biology, College of Chemistry and Life Science, Zhejiang Normal University, Jinhua,  Zhejiang, China",10.7717/peerj.11402
Kenneth B.,Storey,additional,"Department of Biology, Carleton University, Ottawa, Canada",10.7717/peerj.11402
Xin-Yan,Gao,additional,"The Department of Biology, College of Chemistry and Life Science, Zhejiang Normal University, Jinhua,  Zhejiang, China",10.7717/peerj.11402
Jia-Yong,Zhang,additional,"Key Lab of Wildlife Biotechnology, Conservation and Utilization of Zhejiang Province, Zhejiang Normal University, Jinhua, Zhejiang, China + The Department of Biology, College of Chemistry and Life Science, Zhejiang Normal University, Jinhua,  Zhejiang, China",10.7717/peerj.11402
Andrew A.,Farke,first,,10.7717/peerj.10766
Simon M.,Smart,first,"Centre for Ecology & Hydrology Lancaster, Lancaster, United Kingdom",10.7717/peerj.10632
Carly J.,Stevens,additional,"Lancaster Environment Centre, Lancaster University, Lancaster, United Kingdom",10.7717/peerj.10632
Sam J.,Tomlinson,additional,"Centre for Ecology & Hydrology Lancaster, Lancaster, United Kingdom",10.7717/peerj.10632
Lindsay C.,Maskell,additional,"Land Use, Centre for Ecology & Hydrology Lancaster, Lancaster, United Kingdom",10.7717/peerj.10632
Peter A.,Henrys,additional,"Land Use, Centre for Ecology & Hydrology Lancaster, Lancaster, United Kingdom",10.7717/peerj.10632
Tai-Hsin,Tsai,first,"Division of Neurosurgery, Department of Surgery, Kaohsiung Medical University Hospital, Kaohsiung,  Taiwan + Department of Surgery, School of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan + Graduate Institute of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan",10.7717/peerj.11395
Chih-Hui,Chang,additional,"Division of Neurosurgery, Department of Surgery, Kaohsiung Medical University Hospital, Kaohsiung,  Taiwan + Department of Surgery, School of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan + Graduate Institute of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan",10.7717/peerj.11395
Szu-Huai,Lin,additional,"Department of Nursing, Kaohsiung Medical University Hospital, Kaohsiung, Taiwan",10.7717/peerj.11395
Yu-Feng,Su,additional,"Division of Neurosurgery, Department of Surgery, Kaohsiung Medical University Hospital, Kaohsiung,  Taiwan + Department of Surgery, School of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan + Graduate Institute of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan",10.7717/peerj.11395
Yi-Cheng,Tsai,additional,"Division of Neurosurgery, Department of Surgery, Kaohsiung Medical University Hospital, Kaohsiung,  Taiwan + Graduate Institute of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan",10.7717/peerj.11395
Sheau-Fang,Yang,additional,"Department of Pathology, Kaohsiung Medical University Hospital, Kaohsiung, Taiwan + Department of Pathology, School of Medicine, College of Medicine, Kaohsiung Medical University,  Kaohsiung, Taiwan",10.7717/peerj.11395
Chih-Lung,Lin,additional,"Division of Neurosurgery, Department of Surgery, Kaohsiung Medical University Hospital, Kaohsiung,  Taiwan + Department of Surgery, School of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan + Graduate Institute of Medicine, College of Medicine, Kaohsiung Medical University, Kaohsiung, Taiwan",10.7717/peerj.11395
Letizia,Palumbo,first,"Department of Psychology, Liverpool Hope University, Liverpool, United Kingdom",10.7717/peerj.10877
Giulia,Rampone,additional,"Department of Psychology, University of Liverpool, United Kingdom",10.7717/peerj.10877
Marco,Bertamini,additional,"Department of Psychology, University of Liverpool, United Kingdom + Department of General Psychology, University of Padova, Padua, Italy",10.7717/peerj.10877
Lida,Xing,first,"State Key Laboratory of Biogeology and Environmental Geology, China University of Geoscience (Beijing), Beijing, China + School of the Earth Sciences and Resources, China University of Geoscience (Beijing), Beijing, China",10.7717/peerj.11476
Martin G.,Lockley,additional,"Dinosaur Trackers Research Group, University of Colorado at Denver, Denver, United States",10.7717/peerj.11476
Chengkai,Jia,additional,"Research Institute of Experiment and Detection of Xinjiang Oil Company, PetroChina, Karamay, China",10.7717/peerj.11476
Hendrik,Klein,additional,"Saurierwelt Paläontologisches Museum, Neumarkt, Germany",10.7717/peerj.11476
Kecheng,Niu,additional,"Yingliang Stone Natural History Museum, Nan’an, China",10.7717/peerj.11476
Lijun,Zhang,additional,"Institute of Resources and Environment, Key Laboratory of Biogenic Traces & Sedimentary Minerals of Henan Province, Collaborative Innovation Center of Coalbed Methane and Shale Gas for Central Plains Economic Region, Henan Polytechnic University, Jiaozuo, China",10.7717/peerj.11476
Liqi,Qi,additional,"Faculty of Petroleum, China University of Petroleum (Beijing) at Karamay, Karamay, China",10.7717/peerj.11476
Chunyong,Chou,additional,"School of the Earth Sciences and Resources, China University of Geoscience (Beijing), Beijing, China",10.7717/peerj.11476
Anthony,Romilio,additional,"School of Biological Sciences, The University of Queensland, Brisbane, Australia",10.7717/peerj.11476
Donghao,Wang,additional,"School of the Earth Sciences and Resources, China University of Geoscience (Beijing), Beijing, China",10.7717/peerj.11476
Yu,Zhang,additional,"School of the Earth Sciences and Resources, China University of Geoscience (Beijing), Beijing, China",10.7717/peerj.11476
W Scott,Persons,additional,"Mace Brown Museum of Natural History, Department of Geology and Environmental Geosciences, College of Charleston, Charleston, United States",10.7717/peerj.11476
Miaoyan,Wang,additional,"School of the Earth Sciences and Resources, China University of Geoscience (Beijing), Beijing, China",10.7717/peerj.11476
Zihao,Yan,first,"Department of Neurosurgery, The First Hospital of China Medical University, Shenyang, Liaoning, China",10.7717/peerj.12547
Siwen,Chu,additional,"Department of Ultrasound, The First Hospital of China Medical University, Shenyang, Liaoning, China",10.7717/peerj.12547
Chen,Zhu,additional,"Department of Neurosurgery, The First Hospital of China Medical University, Shenyang, Liaoning, China",10.7717/peerj.12547
Yunhe,Han,additional,"Department of Neurosurgery, The First Hospital of China Medical University, Shenyang, Liaoning, China",10.7717/peerj.12547
Qingyu,Liang,additional,"Department of Neurosurgery, The First Hospital of China Medical University, Shenyang, Liaoning, China",10.7717/peerj.12547
Shuai,Shen,additional,"Department of Neurosurgery, The First Hospital of China Medical University, Shenyang, Liaoning, China",10.7717/peerj.12547
Wen,Cheng,additional,"Department of Neurosurgery, The First Hospital of China Medical University, Shenyang, Liaoning, China",10.7717/peerj.12547
Anhua,Wu,additional,"Department of Neurosurgery, The First Hospital of China Medical University, Shenyang, Liaoning, China",10.7717/peerj.12547
Qingqing,Chen,first,"Groningen Institute for Evolutionary Life Sciences (GELIFES), University of Groningen, Groningen,  The Netherlands + Groningen Institute for Evolutionary Life Sciences (GELIFES), University of Groningen, Groningen,  The Netherlands",10.7717/peerj.12633
Christian,Smit,additional,"Groningen Institute for Evolutionary Life Sciences (GELIFES), University of Groningen, Groningen,  The Netherlands",10.7717/peerj.12633
Ido,Pen,additional,"Groningen Institute for Evolutionary Life Sciences (GELIFES), University of Groningen, Groningen,  The Netherlands",10.7717/peerj.12633
Han,Olff,additional,"Groningen Institute for Evolutionary Life Sciences (GELIFES), University of Groningen, Groningen,  The Netherlands",10.7717/peerj.12633
Zhengzhong,Ni,first,"Department of Pharmacology, Shantou University Medical College, Shantou, Guangdong, China",10.7717/peerj.12697
Jun,Lu,additional,"Department of Hepatobiliary Surgery, First Affiliated Hospital of Shantou University Medical College,  Shantou, Guangdong, China",10.7717/peerj.12697
Weiyi,Huang,additional,"Department of Pharmacology, Shantou University Medical College, Shantou, Guangdong, China",10.7717/peerj.12697
Hanif,Khan,additional,"Department of Pharmacology, Shantou University Medical College, Shantou, Guangdong, China",10.7717/peerj.12697
Xuejun,Wu,additional,"Department of Pharmacology, Shantou University Medical College, Shantou, Guangdong, China",10.7717/peerj.12697
Danmei,Huang,additional,"Department of Pharmacology, Shantou University Medical College, Shantou, Guangdong, China",10.7717/peerj.12697
Ganggang,Shi,additional,"Department of Pharmacology, Shantou University Medical College, Shantou, Guangdong, China",10.7717/peerj.12697
Yongdong,Niu,additional,"Department of Pharmacology, Shantou University Medical College, Shantou, Guangdong, China",10.7717/peerj.12697
Haihua,Huang,additional,"Department of Pathology, Second Affiliated Hospital of Shantou University Medical College, Shantou,  Guangdong, China",10.7717/peerj.12697
Zhe,Zhou,first,"Zhengzhou Fruit Research Institute, Chinese Academy of Agricultural Sciences, Zhengzhou, China",10.7717/peerj.12675
Yanmin,Zhu,additional,"Tree Fruit Research Laboratory, United States Department of Agriculture, Agricultural Research Service,  Wenatchee, WA, USA",10.7717/peerj.12675
Hengtao,Zhang,additional,"Zhengzhou Fruit Research Institute, Chinese Academy of Agricultural Sciences, Zhengzhou, China",10.7717/peerj.12675
Ruiping,Zhang,additional,"Zhengzhou Fruit Research Institute, Chinese Academy of Agricultural Sciences, Zhengzhou, China",10.7717/peerj.12675
Qiming,Gao,additional,"Zhengzhou Fruit Research Institute, Chinese Academy of Agricultural Sciences, Zhengzhou, China",10.7717/peerj.12675
Tiyu,Ding,additional,"Zhengzhou Fruit Research Institute, Chinese Academy of Agricultural Sciences, Zhengzhou, China",10.7717/peerj.12675
Huan,Wang,additional,"Zhengzhou Fruit Research Institute, Chinese Academy of Agricultural Sciences, Zhengzhou, China",10.7717/peerj.12675
Zhenli,Yan,additional,"Zhengzhou Fruit Research Institute, Chinese Academy of Agricultural Sciences, Zhengzhou, China",10.7717/peerj.12675
Jia-Long,Yao,additional,"Zhengzhou Fruit Research Institute, Chinese Academy of Agricultural Sciences, Zhengzhou, China + The New Zealand Institute for Plant & Food Research Limited, Auckland, New Zealand",10.7717/peerj.12675
Ruiqing,Li,first,"State Key Laboratory of Rice Biology and Chinese National Center for Rice Improvement, China National Rice Research Institute, Hangzhou, China + College of Agronomy, Anhui Agricultural University, Hefei, China",10.7717/peerj.12678
Wenyin,Zheng,additional,"College of Agronomy, Anhui Agricultural University, Hefei, China",10.7717/peerj.12678
Meng,Jiang,additional,"State Key Laboratory of Rice Biology, Institute of Crop Sciences, Zhejiang University, Hangzhou, China",10.7717/peerj.12678
Huali,Zhang,additional,"State Key Laboratory of Rice Biology and Chinese National Center for Rice Improvement, China National Rice Research Institute, Hangzhou, China",10.7717/peerj.12678
David,Němeček,first,"Department of Veterinary Sciences, Czech University of Life Sciences, Prague, Czech Republic",10.7717/peerj.10636
Eva,Chmelikova,additional,"Department of Veterinary Sciences, Czech University of Life Sciences, Prague, Czech Republic",10.7717/peerj.10636
Jaroslav,Petr,additional,"Institute of Animal Science, Uhřiněves, Czech Republic",10.7717/peerj.10636
Tomas,Kott,additional,"Institute of Animal Science, Uhřiněves, Czech Republic",10.7717/peerj.10636
Markéta,Sedmíková,additional,"Department of Veterinary Sciences, Czech University of Life Sciences, Prague, Czech Republic",10.7717/peerj.10636
Nathan,Janetzki,first,"College of Science & Engineering, Flinders University, Adelaide, South Australia, Australia",10.7717/peerj.10712
Kirsten,Benkendorff,additional,"National Marine Science Centre, Faculty Science and Engineering, Southern Cross University, Lismore, New South Wales, Australia, Lismore, New South Wales, Australia",10.7717/peerj.10712
Peter G.,Fairweather,additional,"College of Science & Engineering, Flinders University, Adelaide, South Australia, Australia",10.7717/peerj.10712
Caleb M.,Brown,first,"Royal Tyrrell Museum of Palaeontology, Drumheller, Alberta, Canada",10.7717/peerj.11557
Darren H.,Tanke,additional,"Royal Tyrrell Museum of Palaeontology, Drumheller, Alberta, Canada",10.7717/peerj.11557
David W.E.,Hone,additional,"School of Biological and Chemical Sciences, Queen Mary University of London, London, United Kingdom",10.7717/peerj.11557
Jake J.,Ponce,first,"Department of Fisheries, Wildlife, and Conservation Sciences, Oregon State University, Corvallis, OR, United States of America",10.7717/peerj.11835
Ivan,Arismendi,additional,"Department of Fisheries, Wildlife, and Conservation Sciences, Oregon State University, Corvallis, OR, United States of America",10.7717/peerj.11835
Austen,Thomas,additional,"Molecular Division, Smith-Root, Inc., Vancouver, WA, United States of America",10.7717/peerj.11835
Sophie,Jaisli,first,"Institute of Social and Preventive Medicine, University of Bern, Bern, Switzerland",10.7717/peerj.11516
Orlando,Mayorga,additional,"Department of Microbiology & Parasitology, Faculty of Medical Sciences, National Autonomous University, León, Nicaragua",10.7717/peerj.11516
Nadia,Flores,additional,"Department of Microbiology & Parasitology, Faculty of Medical Sciences, National Autonomous University, León, Nicaragua",10.7717/peerj.11516
Sandra,de Berti,additional,"Casa B5, Lomas de Monserrat, Managua, Nicaragua",10.7717/peerj.11516
Gustav,Frösner,additional,"Institute of Virology, Technical University, Munich, Germany",10.7717/peerj.11516
Christian,Herzog,additional,"Institute of Social and Preventive Medicine, University of Bern, Bern, Switzerland + Medical Department, Swiss Tropical and Public Health Institute, Basel, Switzerland + University of Basel, Basel, Switzerland",10.7717/peerj.11516
Marcel,Zwahlen,additional,"Institute of Social and Preventive Medicine, University of Bern, Bern, Switzerland",10.7717/peerj.11516
Sereina A.,Herzog,additional,"Centre for Health Economics Research and Modelling of Infectious Diseases, Vaccine & Infectious Disease Institute, University of Antwerp, Wilrijk, Belgium + Institute for Medical Informatics, Statistics and Documentation, Medical University of Graz, Graz, Austria",10.7717/peerj.11516
Xin-Ying,Ma,first,"Key Laboratory of Vertebrate Evolution and Human Origins of Chinese Academy of Sciences, Institute of Vertebrate Paleontology and Paleoanthropology, Chinese Academy of Sciences, Beijing, China + CAS Center for Excellence in Life and Paleoenvironment, Beijing, China + University of Chinese Academy of Sciences, Beijing, China",10.7717/peerj.11257
Guang-Hui,Xu,additional,"Key Laboratory of Vertebrate Evolution and Human Origins of Chinese Academy of Sciences, Institute of Vertebrate Paleontology and Paleoanthropology, Chinese Academy of Sciences, Beijing, China + CAS Center for Excellence in Life and Paleoenvironment, Beijing, China",10.7717/peerj.11257
Bing-He,Geng,additional,"Key Laboratory of Vertebrate Evolution and Human Origins of Chinese Academy of Sciences, Institute of Vertebrate Paleontology and Paleoanthropology, Chinese Academy of Sciences, Beijing, China + CAS Center for Excellence in Life and Paleoenvironment, Beijing, China",10.7717/peerj.11257
Oxana,Khapilina,first,"National Center for Biotechnology, Nur-Sultan, Kazakhstan",10.7717/peerj.10674
Olesya,Raiser,additional,"National Center for Biotechnology, Nur-Sultan, Kazakhstan",10.7717/peerj.10674
Alevtina,Danilova,additional,"Altai Botanical Garden, Ridder, Kazakhstan",10.7717/peerj.10674
Vladislav,Shevtsov,additional,"National Center for Biotechnology, Nur-Sultan, Kazakhstan",10.7717/peerj.10674
Ainur,Turzhanova,additional,"National Center for Biotechnology, Nur-Sultan, Kazakhstan",10.7717/peerj.10674
Ruslan,Kalendar,additional,"Department of Agricultural Sciences, University of Helsinki, Helsinki, Finland + National Laboratory Astana, Nazarbayev University, Nur-Sultan, Aqmola, Kazakhstan",10.7717/peerj.10674
Shitao,Huang,first,"Ocean College, Zhejiang University, Zhoushan, Zhejiang, China",10.7717/peerj.11351
Ke,Li,additional,"Ocean College, Zhejiang University, Zhoushan, Zhejiang, China",10.7717/peerj.11351
Yaoru,Pan,additional,"Ocean College, Zhejiang University, Zhoushan, Zhejiang, China",10.7717/peerj.11351
Yan,Yu,additional,"Ocean College, Zhejiang University, Zhoushan, Zhejiang, China",10.7717/peerj.11351
Thomas,Wernberg,additional,"UWA Oceans Institute and School of Plant Biology, University of Western Australia, Crawley, Western Australia, Australia",10.7717/peerj.11351
Thibaut de,Bettignies,additional,"UWA Oceans Institute and School of Plant Biology, University of Western Australia, Crawley, Western Australia, Australia + UMS 2006 Patrimoine Naturel (PatriNat), OFB-CNRS-MNHN, Muséum national d’Histoire naturelle, Paris, France",10.7717/peerj.11351
Jiaping,Wu,additional,"Ocean College, Zhejiang University, Zhoushan, Zhejiang, China",10.7717/peerj.11351
Chaosheng,Zhou,additional,"Zhejiang Mariculture Research Institute (Zhejiang Key Lab of Exploitation and Preservation of Coastal Bio-resource), Wenzhou, Zhejiang, China",10.7717/peerj.11351
Zhixing,Huang,additional,"Zhejiang Mariculture Research Institute (Zhejiang Key Lab of Exploitation and Preservation of Coastal Bio-resource), Wenzhou, Zhejiang, China",10.7717/peerj.11351
Xi,Xiao,additional,"Ocean College, Zhejiang University, Zhoushan, Zhejiang, China",10.7717/peerj.11351
Turke,Shawaf,first,"Department of Clinical Sciences, College of Veterinary Medicine, King Faisal University, Al-Ahsa,  Saudi Arabia",10.7717/peerj.11723
Abdullah,Almubarak,additional,"Department of Microbiology, College of Veterinary Medicine, King Faisal University, Al-Ahsa, Saudi Arabia",10.7717/peerj.11723
Naser,Alhumam,additional,"Department of Microbiology, College of Veterinary Medicine, King Faisal University, Al-Ahsa, Saudi Arabia",10.7717/peerj.11723
